TITLE = Flow
VARIABLES = X, Y, u, Exact 
Zone T = psi I = 101 J = 101
0.0000000000000000e+00	0.0000000000000000e+00	-4.4193846244620850e-06	-3.9486353196054698e-06
0.0000000000000000e+00	1.0000000000000000e-02	-8.8213279568384753e-06	-7.8816871795643396e-06
0.0000000000000000e+00	2.0000000000000000e-02	-1.3188457537847852e-05	-1.1783633621025823e-05
0.0000000000000000e+00	2.9999999999999999e-02	-1.7503538302191933e-05	-1.5639075444015246e-05
0.0000000000000000e+00	4.0000000000000001e-02	-2.1749540597456873e-05	-1.9432796981041078e-05
0.0000000000000000e+00	5.0000000000000003e-02	-2.5909707392410093e-05	-2.3149826146383198e-05
0.0000000000000000e+00	5.9999999999999998e-02	-2.9967620409298960e-05	-2.6775493524075099e-05
0.0000000000000000e+00	7.0000000000000007e-02	-3.3907264919344517e-05	-3.0295490261386877e-05
0.0000000000000000e+00	8.0000000000000002e-02	-3.7713092945498530e-05	-3.3695924539329916e-05
0.0000000000000000e+00	8.9999999999999997e-02	-4.1370084623283152e-05	-3.6963376397319818e-05
0.0000000000000000e+00	1.0000000000000001e-01	-4.4863807477234234e-05	-4.0084950695629857e-05
0.0000000000000000e+00	1.1000000000000000e-01	-4.8180473379415734e-05	-4.3048328006616265e-05
0.0000000000000000e+00	1.2000000000000000e-01	-5.1306992964724631e-05	-4.5841813233870873e-05
0.0000000000000000e+00	1.3000000000000000e-01	-5.4231027288737821e-05	-4.8454381767423725e-05
0.0000000000000000e+00	1.4000000000000001e-01	-5.6941036523845894e-05	-5.0875722992841902e-05
0.0000000000000000e+00	1.4999999999999999e-01	-5.9426325501670034e-05	-5.3096280982514268e-05
0.0000000000000000e+00	1.6000000000000000e-01	-6.1677085922054152e-05	-5.5107292208532036e-05
0.0000000000000000e+00	1.7000000000000001e-01	-6.3684435061875396e-05	-5.6900820128329744e-05
0.0000000000000000e+00	1.7999999999999999e-01	-6.5440450831167222e-05	-5.8469786506592905e-05
0.0000000000000000e+00	1.9000000000000000e-01	-6.6938203037930221e-05	-5.9807999349819103e-05
0.0000000000000000e+00	2.0000000000000001e-01	-6.8171780738437139e-05	-6.0910177343287392e-05
0.0000000000000000e+00	2.0999999999999999e-01	-6.9136315565118141e-05	-6.1771970693994791e-05
0.0000000000000000e+00	2.2000000000000000e-01	-6.9828000939631846e-05	-6.2389978297301989e-05
0.0000000000000000e+00	2.3000000000000001e-01	-7.0244107095807198e-05	-6.2761761159539536e-05
0.0000000000000000e+00	2.3999999999999999e-01	-7.0382991852772729e-05	-6.2885852023601634e-05
0.0000000000000000e+00	2.5000000000000000e-01	-7.0244107095804122e-05	-6.2761761159539536e-05
0.0000000000000000e+00	2.6000000000000001e-01	-6.9828000939625449e-05	-6.2389978297301989e-05
0.0000000000000000e+00	2.7000000000000002e-01	-6.9136315565121963e-05	-6.1771970693994791e-05
0.0000000000000000e+00	2.8000000000000003e-01	-6.8171780738441869e-05	-6.0910177343287399e-05
0.0000000000000000e+00	2.8999999999999998e-01	-6.6938203037916316e-05	-5.9807999349819110e-05
0.0000000000000000e+00	2.9999999999999999e-01	-6.5440450831171803e-05	-5.8469786506592905e-05
0.0000000000000000e+00	3.1000000000000000e-01	-6.3684435061876142e-05	-5.6900820128329737e-05
0.0000000000000000e+00	3.2000000000000001e-01	-6.1677085922050995e-05	-5.5107292208532022e-05
0.0000000000000000e+00	3.3000000000000002e-01	-5.9426325501667087e-05	-5.3096280982514262e-05
0.0000000000000000e+00	3.4000000000000002e-01	-5.6941036523845542e-05	-5.0875722992841902e-05
0.0000000000000000e+00	3.4999999999999998e-01	-5.4231027288732359e-05	-4.8454381767423725e-05
0.0000000000000000e+00	3.5999999999999999e-01	-5.1306992964728948e-05	-4.5841813233870866e-05
0.0000000000000000e+00	3.7000000000000000e-01	-4.8180473379412583e-05	-4.3048328006616278e-05
0.0000000000000000e+00	3.8000000000000000e-01	-4.4863807477242521e-05	-4.0084950695629877e-05
0.0000000000000000e+00	3.9000000000000001e-01	-4.1370084623279140e-05	-3.6963376397319825e-05
0.0000000000000000e+00	4.0000000000000002e-01	-3.7713092945498265e-05	-3.3695924539329936e-05
0.0000000000000000e+00	4.0999999999999998e-01	-3.3907264919341298e-05	-3.0295490261386894e-05
0.0000000000000000e+00	4.1999999999999998e-01	-2.9967620409299018e-05	-2.6775493524075109e-05
0.0000000000000000e+00	4.2999999999999999e-01	-2.5909707392407348e-05	-2.3149826146383212e-05
0.0000000000000000e+00	4.4000000000000000e-01	-2.1749540597458327e-05	-1.9432796981041085e-05
0.0000000000000000e+00	4.5000000000000001e-01	-1.7503538302189697e-05	-1.5639075444015249e-05
0.0000000000000000e+00	4.6000000000000002e-01	-1.3188457537849420e-05	-1.1783633621025850e-05
0.0000000000000000e+00	4.6999999999999997e-01	-8.8213279568363001e-06	-7.8816871795643565e-06
0.0000000000000000e+00	4.7999999999999998e-01	-4.4193846244623416e-06	-3.9486353196054825e-06
0.0000000000000000e+00	4.8999999999999999e-01	-5.4710418894224722e-21	-7.7012957392357846e-21
0.0000000000000000e+00	5.0000000000000000e-01	4.4193846244630591e-06	3.9486353196054681e-06
0.0000000000000000e+00	5.1000000000000001e-01	8.8213279568365678e-06	7.8816871795643412e-06
0.0000000000000000e+00	5.2000000000000002e-01	1.3188457537846682e-05	1.1783633621025835e-05
0.0000000000000000e+00	5.3000000000000003e-01	1.7503538302193149e-05	1.5639075444015259e-05
0.0000000000000000e+00	5.4000000000000004e-01	2.1749540597454454e-05	1.9432796981041099e-05
0.0000000000000000e+00	5.5000000000000004e-01	2.5909707392410645e-05	2.3149826146383225e-05
0.0000000000000000e+00	5.6000000000000005e-01	2.9967620409300627e-05	2.6775493524075072e-05
0.0000000000000000e+00	5.6999999999999995e-01	3.3907264919342986e-05	3.0295490261386857e-05
0.0000000000000000e+00	5.7999999999999996e-01	3.7713092945505950e-05	3.3695924539329895e-05
0.0000000000000000e+00	5.8999999999999997e-01	4.1370084623276728e-05	3.6963376397319812e-05
0.0000000000000000e+00	5.9999999999999998e-01	4.4863807477237676e-05	4.0084950695629857e-05
0.0000000000000000e+00	6.0999999999999999e-01	4.8180473379418112e-05	4.3048328006616272e-05
0.0000000000000000e+00	6.2000000000000000e-01	5.1306992964725797e-05	4.5841813233870860e-05
0.0000000000000000e+00	6.3000000000000000e-01	5.4231027288737733e-05	4.8454381767423732e-05
0.0000000000000000e+00	6.4000000000000001e-01	5.6941036523851064e-05	5.0875722992841895e-05
0.0000000000000000e+00	6.5000000000000002e-01	5.9426325501661557e-05	5.3096280982514282e-05
0.0000000000000000e+00	6.6000000000000003e-01	6.1677085922067705e-05	5.5107292208532029e-05
0.0000000000000000e+00	6.7000000000000004e-01	6.3684435061878202e-05	5.6900820128329758e-05
0.0000000000000000e+00	6.8000000000000005e-01	6.5440450831167412e-05	5.8469786506592891e-05
0.0000000000000000e+00	6.8999999999999995e-01	6.6938203037934815e-05	5.9807999349819103e-05
0.0000000000000000e+00	6.9999999999999996e-01	6.8171780738440418e-05	6.0910177343287385e-05
0.0000000000000000e+00	7.0999999999999996e-01	6.9136315565121340e-05	6.1771970693994804e-05
0.0000000000000000e+00	7.1999999999999997e-01	6.9828000939635925e-05	6.2389978297301989e-05
0.0000000000000000e+00	7.2999999999999998e-01	7.0244107095812172e-05	6.2761761159539536e-05
0.0000000000000000e+00	7.3999999999999999e-01	7.0382991852765574e-05	6.2885852023601634e-05
0.0000000000000000e+00	7.5000000000000000e-01	7.0244107095815872e-05	6.2761761159539536e-05
0.0000000000000000e+00	7.6000000000000001e-01	6.9828000939628620e-05	6.2389978297301989e-05
0.0000000000000000e+00	7.7000000000000002e-01	6.9136315565125961e-05	6.1771970693994804e-05
0.0000000000000000e+00	7.8000000000000003e-01	6.8171780738440798e-05	6.0910177343287392e-05
0.0000000000000000e+00	7.9000000000000004e-01	6.6938203037920693e-05	5.9807999349819110e-05
0.0000000000000000e+00	8.0000000000000004e-01	6.5440450831171681e-05	5.8469786506592898e-05
0.0000000000000000e+00	8.1000000000000005e-01	6.3684435061884748e-05	5.6900820128329764e-05
0.0000000000000000e+00	8.1999999999999995e-01	6.1677085922051591e-05	5.5107292208532042e-05
0.0000000000000000e+00	8.2999999999999996e-01	5.9426325501671518e-05	5.3096280982514296e-05
0.0000000000000000e+00	8.3999999999999997e-01	5.6941036523844383e-05	5.0875722992841909e-05
0.0000000000000000e+00	8.4999999999999998e-01	5.4231027288742104e-05	4.8454381767423745e-05
0.0000000000000000e+00	8.5999999999999999e-01	5.1306992964722747e-05	4.5841813233870873e-05
0.0000000000000000e+00	8.7000000000000000e-01	4.8180473379406538e-05	4.3048328006616285e-05
0.0000000000000000e+00	8.8000000000000000e-01	4.4863807477243179e-05	4.0084950695629857e-05
0.0000000000000000e+00	8.9000000000000001e-01	4.1370084623275169e-05	3.6963376397319832e-05
0.0000000000000000e+00	9.0000000000000002e-01	3.7713092945506600e-05	3.3695924539329889e-05
0.0000000000000000e+00	9.1000000000000003e-01	3.3907264919340370e-05	3.0295490261386877e-05
0.0000000000000000e+00	9.2000000000000004e-01	2.9967620409303158e-05	2.6775493524075069e-05
0.0000000000000000e+00	9.3000000000000005e-01	2.5909707392406867e-05	2.3149826146383249e-05
0.0000000000000000e+00	9.3999999999999995e-01	2.1749540597457967e-05	1.9432796981041092e-05
0.0000000000000000e+00	9.4999999999999996e-01	1.7503538302189141e-05	1.5639075444015280e-05
0.0000000000000000e+00	9.5999999999999996e-01	1.3188457537847461e-05	1.1783633621025829e-05
0.0000000000000000e+00	9.6999999999999997e-01	8.8213279568381043e-06	7.8816871795643633e-06
0.0000000000000000e+00	9.7999999999999998e-01	4.4193846244625432e-06	3.9486353196054631e-06
1.0000000000000000e-02	0.0000000000000000e+00	-8.8213279568375232e-06	-7.8816871795643396e-06
1.0000000000000000e-02	1.0000000000000000e-02	-1.7607842162309926e-05	-1.5732268940631302e-05
1.0000000000000000e-02	2.0000000000000000e-02	-2.6324866259026134e-05	-2.3520762623579584e-05
1.0000000000000000e-02	2.9999999999999999e-02	-3.4937998135302005e-05	-3.1216430602066916e-05
1.0000000000000000e-02	4.0000000000000001e-02	-4.3413245694599424e-05	-3.8788901590398451e-05
1.0000000000000000e-02	5.0000000000000003e-02	-5.1717161006763260e-05	-4.6208290505116181e-05
1.0000000000000000e-02	5.9999999999999998e-02	-5.9816972311753339e-05	-5.3445316407770096e-05
